Time,RAName,Participant#,Experiment#,Age,Height,Weight,Gender,Heels,Hand,Position,Detected,MeasuredHeight,HeightDifference(%),HeightDifference(UnityUnits),CorrectCount,StepSize(%),StepSize(UnityUnits),Other
2/26/2018 1:13:41 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,-0.67,-0.3835905,1,0.05,0.02862616,
2/26/2018 1:14:32 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,False,0.5725231,0.62,0.3549643,1,0.05,0.02862616,
2/26/2018 1:14:49 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,-0.57,-0.3263382,2,0.05,0.02862616,
2/26/2018 1:15:14 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,False,0.5725231,0.52,0.297712,2,0.05,0.02862616,
2/26/2018 1:15:27 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,-0.47,-0.2690859,3,0.05,0.02862616,
2/26/2018 1:15:41 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,0.42,0.2404597,4,0.05,0.02862616,
2/26/2018 1:15:50 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,-0.3699999,-0.2118335,5,0.05,0.02862616,
2/26/2018 1:16:56 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,False,0.5725231,0.3199999,0.1832074,5,0.05,0.02862616,
2/26/2018 1:17:07 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,False,0.5725231,-0.2699999,-0.1545812,5,0.05,0.02862616,
2/26/2018 1:17:22 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,0.2199999,0.125955,6,0.05,0.02862616,
2/26/2018 1:17:29 PM,test,test,test,21,5',,Female,Sometimes,R,Standing,True,0.5725231,-0.67,-0.3835905,1,0.05,0.02862616,
2/28/2018 2:42:56 PM,,,,,,,Male,Never,,Standing,True,1.107735,-0.67,-0.7421823,1,0.05,0.05538673,
2/28/2018 2:42:58 PM,,,,,,,Male,Never,,Standing,False,1.107735,0.62,0.6867955,1,0.05,0.05538673,
2/28/2018 2:42:58 PM,,,,,,,Male,Never,,Standing,False,1.107735,-0.57,-0.6314088,1,0.05,0.05538673,
2/28/2018 2:43:00 PM,,,,,,,Male,Never,,Standing,True,1.107735,0.52,0.576022,2,0.05,0.05538673,
2/28/2018 2:43:00 PM,,,,,,,Male,Never,,Standing,True,1.107735,-0.47,-0.5206352,3,0.05,0.05538673,
2/28/2018 2:43:02 PM,,,,,,,Male,Never,,Standing,True,1.107735,0.42,0.4652485,4,0.05,0.05538673,
2/28/2018 2:46:50 PM,,,,,,,Male,Never,,Standing,True,1.107834,0.67,0.7422487,1,0.05,0.0553917,
2/28/2018 2:46:51 PM,,,,,,,Male,Never,,Standing,False,1.107834,-0.62,-0.686857,1,0.05,0.0553917,
2/28/2018 2:46:52 PM,,,,,,,Male,Never,,Standing,True,1.107834,0.57,0.6314653,2,0.05,0.0553917,
2/28/2018 2:48:55 PM,,,,,,,Male,Never,,Standing,True,1.877172,0.67,1.257706,1,0.05,0.09385862,
2/28/2018 2:49:11 PM,,,,,,,Male,Never,,Standing,False,1.877172,-0.62,-1.163847,1,0.05,0.09385862,
2/28/2018 2:49:33 PM,,,,,,,Male,Never,,Standing,True,1.877172,0.57,1.069988,2,0.05,0.09385862,
2/28/2018 2:49:47 PM,,,,,,,Male,Never,,Standing,False,1.877172,-0.52,-0.9761297,2,0.05,0.09385862,
2/28/2018 2:50:07 PM,,,,,,,Male,Never,,Standing,True,1.877172,0.47,0.882271,3,0.05,0.09385862,
2/28/2018 2:50:25 PM,,,,,,,Male,Never,,Standing,False,1.877172,-0.42,-0.7884123,3,0.05,0.09385862,
2/28/2018 2:50:53 PM,,,,,,,Male,Never,,Standing,False,1.877172,0.3699999,0.6945537,3,0.05,0.09385862,
2/28/2018 2:51:19 PM,,,,,,,Male,Never,,Standing,True,1.877172,-0.3199999,-0.6006951,4,0.05,0.09385862,
2/28/2018 3:32:23 PM,,,,,,,Male,Never,,Standing,True,2.016216,0.67,1.350865,1,0.05,0.1008108,
2/28/2018 3:33:09 PM,,,,,,,Male,Never,,Standing,False,1.145519,-0.67,-0.7674979,0,0.05,0.05727596,
2/28/2018 3:33:11 PM,,,,,,,Male,Never,,Standing,False,1.145519,0.62,0.7102219,0,0.05,0.05727596,
2/28/2018 3:33:12 PM,,,,,,,Male,Never,,Standing,False,1.145519,-0.57,-0.652946,0,0.05,0.05727596,
2/28/2018 3:33:14 PM,,,,,,,Male,Never,,Standing,False,1.145519,0.52,0.59567,0,0.05,0.05727596,
2/28/2018 3:33:16 PM,,,,,,,Male,Never,,Standing,True,1.145519,-0.47,-0.538394,1,0.05,0.05727596,
2/28/2018 3:33:28 PM,,,,,,,Male,Never,,Standing,True,1.145519,0.42,0.4811181,2,0.05,0.05727596,
2/28/2018 3:33:29 PM,,,,,,,Male,Never,,Standing,False,1.145519,-0.3699999,-0.4238421,2,0.05,0.05727596,
2/28/2018 3:33:31 PM,,,,,,,Male,Never,,Standing,True,1.145519,0.3199999,0.3665661,3,0.05,0.05727596,
2/28/2018 3:33:32 PM,,,,,,,Male,Never,,Standing,False,1.145519,-0.2699999,-0.3092901,3,0.05,0.05727596,
2/28/2018 3:33:34 PM,,,,,,,Male,Never,,Standing,True,1.145519,0.2199999,0.2520142,4,0.05,0.05727596,
2/28/2018 3:33:35 PM,,,,,,,Male,Never,,Standing,False,1.145519,-0.67,-0.7674979,0,0.05,0.05727596,
2/28/2018 3:59:34 PM,,,,,,,Male,Never,,Standing,False,1.147564,0.67,0.7688679,0,0.05,0.0573782,
2/28/2018 3:59:36 PM,,,,,,,Male,Never,,Standing,True,1.147564,-0.62,-0.7114896,1,0.05,0.0573782,
2/28/2018 3:59:40 PM,,,,,,,Male,Never,,Standing,False,1.147564,0.57,0.6541114,1,0.05,0.0573782,
2/28/2018 3:59:42 PM,,,,,,,Male,Never,,Standing,False,1.147564,-0.52,-0.5967332,1,0.05,0.0573782,
2/28/2018 3:59:44 PM,,,,,,,Male,Never,,Standing,True,1.147564,0.47,0.539355,2,0.05,0.0573782,
2/28/2018 3:59:46 PM,,,,,,,Male,Never,,Standing,True,1.147564,-0.42,-0.4819768,3,0.05,0.0573782,
2/28/2018 4:03:41 PM,,,,,,,Male,Never,,Standing,True,1.144846,0.67,0.7670468,1,0.05,0.0572423,
2/28/2018 4:03:44 PM,,,,,,,Male,Never,,Standing,True,1.144846,-0.62,-0.7098045,2,0.05,0.0572423,
2/28/2018 4:04:22 PM,,,,,,,Male,Never,,Standing,False,1.144476,-0.67,-0.7667989,0,0.05,0.0572238,
2/28/2018 4:04:24 PM,,,,,,,Male,Never,,Standing,True,1.144476,0.62,0.7095751,1,0.05,0.0572238,
2/28/2018 7:30:17 PM,,,,,,,Male,Never,,Standing,False,0.5725231,0.67,0.3835905,0,0.05,0.02862616,
2/28/2018 7:30:23 PM,,,,,,,Male,Never,,Standing,True,0.5725231,-0.62,-0.3549643,1,0.05,0.02862616,
2/28/2018 7:30:25 PM,,,,,,,Male,Never,,Standing,False,0.5725231,0.57,0.3263382,1,0.05,0.02862616,
2/28/2018 7:32:04 PM,,,,,,,Male,Never,,Standing,True,0.5725231,0.67,0.3835905,1,0.05,0.02862616,
2/28/2018 7:32:07 PM,,,,,,,Male,Never,,Standing,False,0.5725231,-0.62,-0.3549643,1,0.05,0.02862616,
2/28/2018 7:32:09 PM,,,,,,,Male,Never,,Standing,False,0.5725231,0.57,0.3263382,1,0.05,0.02862616,
2/28/2018 7:32:11 PM,,,,,,,Male,Never,,Standing,False,0.5725231,-0.52,-0.297712,1,0.05,0.02862616,
2/28/2018 7:34:42 PM,,,,,,,Male,Never,,Standing,True,1.20553,-0.67,-0.8077052,1,0.05,0.06027651,
2/28/2018 7:35:38 PM,,,,,,,Male,Never,,Standing,False,1.20553,0.62,0.7474287,1,0.05,0.06027651,
2/28/2018 7:36:53 PM,,,,,,,Male,Never,,Standing,True,1.161625,-0.67,-0.7782887,1,0.05,0.05808125,
2/28/2018 7:37:55 PM,,,,,,,Male,Never,,Standing,True,1.758455,0.67,1.178165,1,0.05,0.08792277,
2/28/2018 7:43:50 PM,,,,,,,Male,Never,,Standing,True,1.216064,-0.67,-0.8147632,1,0.05,0.06080322,
2/28/2018 7:45:13 PM,,,,,,,Male,Never,,Standing,False,1.21554,0.67,0.8144118,0,0.05,0.060777,
2/28/2018 7:45:26 PM,,,,,,,Male,Never,,Standing,True,1.21554,-0.62,-0.7536348,1,0.05,0.060777,
2/28/2018 7:45:28 PM,,,,,,,Male,Never,,Standing,True,1.21554,0.57,0.6928577,2,0.05,0.060777,
2/28/2018 7:45:31 PM,,,,,,,Male,Never,,Standing,False,1.21554,-0.52,-0.6320807,2,0.05,0.060777,
2/28/2018 7:52:41 PM,,,,,,,Male,Never,,Standing,False,1.212305,0.67,0.8122444,0,0.05,0.06061525,
2/28/2018 7:53:10 PM,,,,,,,Male,Never,,Standing,False,1.212133,-0.67,-0.8121294,0,0.05,0.06060667,
2/28/2018 7:56:42 PM,,,,,,,Male,Never,,Standing,False,1.211441,0.67,0.8116655,0,0.05,0.06057205,
2/28/2018 7:56:50 PM,,,,,,,Male,Never,,Standing,True,1.211441,-0.62,-0.7510934,1,0.05,0.06057205,
2/28/2018 7:56:52 PM,,,,,,,Male,Never,,Standing,False,1.211441,0.57,0.6905214,1,0.05,0.06057205,
2/28/2018 7:56:53 PM,,,,,,,Male,Never,,Standing,True,1.211441,-0.52,-0.6299493,2,0.05,0.06057205,
2/28/2018 7:56:55 PM,,,,,,,Male,Never,,Standing,True,1.211441,0.47,0.5693772,3,0.05,0.06057205,
2/28/2018 7:56:57 PM,,,,,,,Male,Never,,Standing,True,1.211441,-0.42,-0.5088052,4,0.05,0.06057205,
2/28/2018 8:28:50 PM,,,,,,,Male,Never,,Standing,False,1.211618,-0.67,-0.8117844,0,0.05,0.06058092,
2/28/2018 8:30:18 PM,,,,,,,Male,Never,,Standing,True,1.404325,-0.67,-0.9408981,1,0.05,0.07021628,
3/28/2018 12:16:41 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.67,0.3835905,1,0.05,0.02862616,
3/28/2018 12:16:52 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.62,-0.3549643,2,0.05,0.02862616,
3/28/2018 12:17:07 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.57,0.3263382,3,0.05,0.02862616,
3/28/2018 12:17:27 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.52,-0.297712,4,0.05,0.02862616,
3/28/2018 12:17:47 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.47,0.2690859,5,0.05,0.02862616,
3/28/2018 12:18:00 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.42,-0.2404597,6,0.05,0.02862616,
3/28/2018 12:18:18 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.3699999,0.2118335,6,0.05,0.02862616,
3/28/2018 12:18:35 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.3199999,-0.1832074,7,0.05,0.02862616,
3/28/2018 12:18:50 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.2699999,0.1545812,8,0.05,0.02862616,
3/28/2018 12:19:01 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.2199999,-0.125955,8,0.05,0.02862616,
3/28/2018 12:19:12 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.402,0.2301543,0,0.03,0.01717569,
3/28/2018 12:19:29 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.372,-0.2129786,1,0.03,0.01717569,
3/28/2018 12:19:42 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.342,0.1958029,2,0.03,0.01717569,
3/28/2018 12:19:58 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.312,-0.1786272,3,0.03,0.01717569,
3/28/2018 12:20:15 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.282,0.1614515,4,0.03,0.01717569,
3/28/2018 12:20:27 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.252,-0.1442758,4,0.03,0.01717569,
3/28/2018 12:20:40 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.222,0.1271002,4,0.03,0.01717569,
3/28/2018 12:20:54 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.192,-0.1099245,4,0.03,0.01717569,
3/28/2018 12:21:08 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.162,0.09274876,5,0.03,0.01717569,
3/28/2018 12:21:16 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.132,-0.07557306,6,0.03,0.01717569,
3/28/2018 12:21:26 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.402,0.2301543,0,0.03,0.01717569,
3/28/2018 12:21:33 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.372,-0.2129786,0,0.03,0.01717569,
3/28/2018 12:21:46 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.342,0.1958029,1,0.03,0.01717569,
3/28/2018 12:21:56 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.312,-0.1786272,1,0.03,0.01717569,
3/28/2018 12:22:08 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.282,0.1614515,1,0.03,0.01717569,
3/28/2018 12:22:20 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.252,-0.1442758,1,0.03,0.01717569,
3/28/2018 12:22:30 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.222,0.1271002,1,0.03,0.01717569,
3/28/2018 12:22:40 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.192,-0.1099245,1,0.03,0.01717569,
3/28/2018 12:22:49 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.162,0.09274876,2,0.03,0.01717569,
3/28/2018 12:23:01 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.132,-0.07557306,2,0.03,0.01717569,
3/28/2018 12:23:10 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.402,0.2301543,1,0.03,0.01717569,
3/28/2018 12:23:21 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.372,-0.2129786,2,0.03,0.01717569,
3/28/2018 12:23:33 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.342,0.1958029,2,0.03,0.01717569,
3/28/2018 12:23:48 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.312,-0.1786272,2,0.03,0.01717569,
3/28/2018 12:23:59 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.282,0.1614515,2,0.03,0.01717569,
3/28/2018 12:24:15 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.252,-0.1442758,3,0.03,0.01717569,
3/28/2018 12:24:26 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.222,0.1271002,3,0.03,0.01717569,
3/28/2018 12:24:40 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.192,-0.1099245,4,0.03,0.01717569,
3/28/2018 12:24:53 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.162,0.09274876,5,0.03,0.01717569,
3/28/2018 12:25:11 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.132,-0.07557306,5,0.03,0.01717569,
3/28/2018 12:25:24 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.402,0.2301543,0,0.03,0.01717569,
3/28/2018 12:25:38 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.372,-0.2129786,1,0.03,0.01717569,
3/28/2018 12:25:54 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.342,0.1958029,1,0.03,0.01717569,
3/28/2018 12:26:08 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.312,-0.1786272,1,0.03,0.01717569,
3/28/2018 12:26:25 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.282,0.1614515,2,0.03,0.01717569,
3/28/2018 12:26:50 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,-0.252,-0.1442758,2,0.03,0.01717569,
3/28/2018 12:27:07 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,False,0.5725231,0.222,0.1271002,2,0.03,0.01717569,
3/28/2018 12:27:23 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.192,-0.1099245,3,0.03,0.01717569,
3/28/2018 12:27:40 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,0.162,0.09274876,4,0.03,0.01717569,
3/28/2018 12:27:52 PM,Hank,1,1,20,62,150,Female,Rarely,,Standing,True,0.5725231,-0.132,-0.07557306,5,0.03,0.01717569,
3/28/2018 1:06:48 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.67,-1.471734,0,0.05,0.1098309,
3/28/2018 1:07:12 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.62,1.361903,0,0.05,0.1098309,
3/28/2018 1:07:32 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.57,-1.252072,1,0.05,0.1098309,
3/28/2018 1:07:55 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.52,1.142241,2,0.05,0.1098309,
3/28/2018 1:08:17 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.47,-1.03241,3,0.05,0.1098309,
3/28/2018 1:08:32 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.42,0.9225791,4,0.05,0.1098309,
3/28/2018 1:08:46 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.3699999,-0.8127482,5,0.05,0.1098309,
3/28/2018 1:09:04 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.3199999,0.7029173,6,0.05,0.1098309,
3/28/2018 1:09:18 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.2699999,-0.5930865,7,0.05,0.1098309,
3/28/2018 1:09:35 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.2199999,0.4832556,8,0.05,0.1098309,
3/28/2018 1:09:49 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.402,-0.8830402,1,0.03,0.06589852,
3/28/2018 1:10:00 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.372,0.8171417,2,0.03,0.06589852,
3/28/2018 1:10:11 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.342,-0.7512431,3,0.03,0.06589852,
3/28/2018 1:10:25 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.312,0.6853446,4,0.03,0.06589852,
3/28/2018 1:10:37 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.282,-0.6194461,5,0.03,0.06589852,
3/28/2018 1:10:51 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.252,0.5535476,6,0.03,0.06589852,
3/28/2018 1:11:01 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.222,-0.4876491,7,0.03,0.06589852,
3/28/2018 1:11:15 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.192,0.4217505,7,0.03,0.06589852,
3/28/2018 1:11:26 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.162,-0.355852,8,0.03,0.06589852,
3/28/2018 1:11:41 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.132,0.2899535,8,0.03,0.06589852,
3/28/2018 1:11:52 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.2412,-0.5298241,1,0.018,0.03953911,
3/28/2018 1:12:06 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.2232,0.490285,2,0.018,0.03953911,
3/28/2018 1:12:20 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.2052,-0.4507459,3,0.018,0.03953911,
3/28/2018 1:12:34 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.1872,0.4112068,4,0.018,0.03953911,
3/28/2018 1:12:45 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.1692,-0.3716676,5,0.018,0.03953911,
3/28/2018 1:12:57 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.1512,0.3321285,6,0.018,0.03953911,
3/28/2018 1:13:14 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.1332,-0.2925894,6,0.018,0.03953911,
3/28/2018 1:13:27 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.1152,0.2530503,6,0.018,0.03953911,
3/28/2018 1:13:38 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.09719999,-0.2135112,6,0.018,0.03953911,
3/28/2018 1:13:54 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.07919999,0.1739721,6,0.018,0.03953911,
3/28/2018 1:14:07 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.2412,-0.5298241,1,0.018,0.03953911,
3/28/2018 1:14:21 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.2232,0.490285,2,0.018,0.03953911,
3/28/2018 1:14:32 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.2052,-0.4507459,2,0.018,0.03953911,
3/28/2018 1:14:45 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.1872,0.4112068,3,0.018,0.03953911,
3/28/2018 1:14:58 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.1692,-0.3716676,4,0.018,0.03953911,
3/28/2018 1:15:11 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.1512,0.3321285,4,0.018,0.03953911,
3/28/2018 1:15:23 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.1332,-0.2925894,5,0.018,0.03953911,
3/28/2018 1:15:36 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.1152,0.2530503,6,0.018,0.03953911,
3/28/2018 1:15:51 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.09719999,-0.2135112,7,0.018,0.03953911,
3/28/2018 1:16:04 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.07919999,0.1739721,7,0.018,0.03953911,
3/28/2018 1:16:17 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.14472,-0.3178945,1,0.0108,0.02372347,
3/28/2018 1:16:30 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.13392,0.294171,1,0.0108,0.02372347,
3/28/2018 1:16:40 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.12312,-0.2704475,1,0.0108,0.02372347,
3/28/2018 1:16:55 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.11232,0.2467241,2,0.0108,0.02372347,
3/28/2018 1:17:08 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.10152,-0.2230006,2,0.0108,0.02372347,
3/28/2018 1:17:22 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.09072,0.1992771,2,0.0108,0.02372347,
3/28/2018 1:17:39 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.07991999,-0.1755536,3,0.0108,0.02372347,
3/28/2018 1:17:51 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.06911999,0.1518302,3,0.0108,0.02372347,
3/28/2018 1:18:05 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.05831999,-0.1281067,4,0.0108,0.02372347,
3/28/2018 1:18:17 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.04751999,0.1043832,4,0.0108,0.02372347,
3/28/2018 1:18:34 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.14472,-0.3178945,1,0.0108,0.02372347,
3/28/2018 1:18:48 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.13392,0.294171,2,0.0108,0.02372347,
3/28/2018 1:18:59 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,-0.12312,-0.2704475,2,0.0108,0.02372347,
3/28/2018 1:19:15 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.11232,0.2467241,2,0.0108,0.02372347,
3/28/2018 1:19:31 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.10152,-0.2230006,3,0.0108,0.02372347,
3/28/2018 1:19:47 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.09072,0.1992771,4,0.0108,0.02372347,
3/28/2018 1:20:01 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.07991999,-0.1755536,5,0.0108,0.02372347,
3/28/2018 1:20:19 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.06911999,0.1518302,5,0.0108,0.02372347,
3/28/2018 1:20:30 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.05831999,-0.1281067,6,0.0108,0.02372347,
3/28/2018 1:20:40 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.04751999,0.1043832,7,0.0108,0.02372347,
3/28/2018 1:20:51 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.08683202,-0.1907367,1,0.006480001,0.01423408,
3/28/2018 1:21:04 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,False,2.196617,0.08035202,0.1765026,1,0.006480001,0.01423408,
3/28/2018 1:21:18 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,-0.07387201,-0.1622685,2,0.006480001,0.01423408,
3/28/2018 1:21:30 PM,Anirwin,2,1,20,69,160,Female,Sometimes,R,Standing,True,2.196617,0.06739201,0.1480345,3,0.006480001,0.01423408,
